"","secao","nome_secao","divisao","nome_divisao","grupo","nome_grupo","classe","nome_classe","notas_explicativas"
"376","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.4",". Comércio atacadista de produtos de consumo não-alimentar","46.435",".- Comércio atacadista de calçados e artigos de viagem","Não há notas explicativas disponíveis para esta categoria."
"377","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.4",". Comércio atacadista de produtos de consumo não-alimentar","46.443",".- Comércio atacadista de produtos farmacêuticos para uso humano e veterinário","Não há notas explicativas disponíveis para esta categoria."
"378","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.4",". Comércio atacadista de produtos de consumo não-alimentar","46.451",".- Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico","Não há notas explicativas disponíveis para esta categoria."
"379","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.4",". Comércio atacadista de produtos de consumo não-alimentar","46.460",".- Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal","Não há notas explicativas disponíveis para esta categoria."
"380","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.4",". Comércio atacadista de produtos de consumo não-alimentar","46.478",".- Comércio atacadista de artigos de escritório e de papelaria; livros, jornais e outras publicações","Não há notas explicativas disponíveis para esta categoria."
"381","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.4",". Comércio atacadista de produtos de consumo não-alimentar","46.494",".- Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente","Não há notas explicativas disponíveis para esta categoria."
"382","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.5",". Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação","46.516",".- Comércio atacadista de computadores, periféricos e suprimentos de informática","Não há notas explicativas disponíveis para esta categoria."
"383","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.5",". Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação","46.524",".- Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação","Não há notas explicativas disponíveis para esta categoria."
"384","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.6",". Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","46.613",".- Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças","Não há notas explicativas disponíveis para esta categoria."
"385","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.6",". Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","46.621",".- Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças","Não há notas explicativas disponíveis para esta categoria."
"386","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.6",". Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","46.630",".- Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças","Não há notas explicativas disponíveis para esta categoria."
"387","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.6",". Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","46.648",".- Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças","Não há notas explicativas disponíveis para esta categoria."
"388","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.6",". Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","46.656",".- Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças","Não há notas explicativas disponíveis para esta categoria."
"389","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.6",". Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","46.699",".- Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças","Não há notas explicativas disponíveis para esta categoria."
"390","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.7",". Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","46.711",".- Comércio atacadista de madeira e produtos derivados","Não há notas explicativas disponíveis para esta categoria."
"391","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.7",". Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","46.729",".- Comércio atacadista de ferragens e ferramentas","Não há notas explicativas disponíveis para esta categoria."
"392","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.7",". Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","46.737",".- Comércio atacadista de material elétrico","Não há notas explicativas disponíveis para esta categoria."
"393","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.7",". Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","46.745",".- Comércio atacadista de cimento","Não há notas explicativas disponíveis para esta categoria."
"394","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.7",". Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","46.796",".- Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral","Não há notas explicativas disponíveis para esta categoria."
"395","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.8",". Comércio atacadista especializado em outros produtos","46.818",".- Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e glp","Não há notas explicativas disponíveis para esta categoria."
"396","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.8",". Comércio atacadista especializado em outros produtos","46.826",".- Comércio atacadista de gás liquefeito de petróleo (glp)","Não há notas explicativas disponíveis para esta categoria."
"397","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.8",". Comércio atacadista especializado em outros produtos","46.834",".- Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo","Não há notas explicativas disponíveis para esta categoria."
"398","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.8",". Comércio atacadista especializado em outros produtos","46.842",".- Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos","Não há notas explicativas disponíveis para esta categoria."
"399","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.8",". Comércio atacadista especializado em outros produtos","46.851",".- Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção","Não há notas explicativas disponíveis para esta categoria."
"400","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.8",". Comércio atacadista especializado em outros produtos","46.869",".- Comércio atacadista de papel e papelão em bruto e de embalagens","Não há notas explicativas disponíveis para esta categoria."
"401","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.8",". Comércio atacadista especializado em outros produtos","46.877",".- Comércio atacadista de resíduos e sucatas","Não há notas explicativas disponíveis para esta categoria."
"402","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.8",". Comércio atacadista especializado em outros produtos","46.893",".- Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente","Não há notas explicativas disponíveis para esta categoria."
"403","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.9",". Comércio atacadista não-especializado","46.915",".- Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios","Não há notas explicativas disponíveis para esta categoria."
"404","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.9",". Comércio atacadista não-especializado","46.923",".- Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários","Não há notas explicativas disponíveis para esta categoria."
"405","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","46.9",". Comércio atacadista não-especializado","46.931",".- Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários","Não há notas explicativas disponíveis para esta categoria."
"406","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.1",". Comércio varejista não-especializado","47.113",".- Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados","Não há notas explicativas disponíveis para esta categoria."
"407","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.1",". Comércio varejista não-especializado","47.121",".- Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns","Não há notas explicativas disponíveis para esta categoria."
"408","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.1",". Comércio varejista não-especializado","47.130",".- Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios","Não há notas explicativas disponíveis para esta categoria."
"409","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.2",". Comércio varejista de produtos alimentícios, bebidas e fumo","47.211",".- Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes","Não há notas explicativas disponíveis para esta categoria."
"410","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.2",". Comércio varejista de produtos alimentícios, bebidas e fumo","47.229",".- Comércio varejista de carnes e pescados - açougues e peixarias","Não há notas explicativas disponíveis para esta categoria."
"411","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.2",". Comércio varejista de produtos alimentícios, bebidas e fumo","47.237",".- Comércio varejista de bebidas","Não há notas explicativas disponíveis para esta categoria."
"412","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.2",". Comércio varejista de produtos alimentícios, bebidas e fumo","47.245",".- Comércio varejista de hortifrutigranjeiros","Não há notas explicativas disponíveis para esta categoria."
"413","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.2",". Comércio varejista de produtos alimentícios, bebidas e fumo","47.296",".- Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo","Não há notas explicativas disponíveis para esta categoria."
"414","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.3",". Comércio varejista de combustíveis para veículos automotores","47.318",".- Comércio varejista de combustíveis para veículos automotores","Não há notas explicativas disponíveis para esta categoria."
"415","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.3",". Comércio varejista de combustíveis para veículos automotores","47.326",".- Comércio varejista de lubrificantes","Não há notas explicativas disponíveis para esta categoria."
"416","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.4",". Comércio varejista de material de construção","47.415",".- Comércio varejista de tintas e materiais para pintura","Não há notas explicativas disponíveis para esta categoria."
"417","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.4",". Comércio varejista de material de construção","47.423",".- Comércio varejista de material elétrico","Não há notas explicativas disponíveis para esta categoria."
"418","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.4",". Comércio varejista de material de construção","47.431",".- Comércio varejista de vidros","Não há notas explicativas disponíveis para esta categoria."
"419","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.4",". Comércio varejista de material de construção","47.440",".- Comércio varejista de ferragens, madeira e materiais de construção","Não há notas explicativas disponíveis para esta categoria."
"420","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.5",". Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","47.512",".- Comércio varejista especializado de equipamentos e suprimentos de informática","Não há notas explicativas disponíveis para esta categoria."
"421","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.5",". Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","47.521",".- Comércio varejista especializado de equipamentos de telefonia e comunicação","Não há notas explicativas disponíveis para esta categoria."
"422","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.5",". Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","47.539",".- Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo","Não há notas explicativas disponíveis para esta categoria."
"423","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.5",". Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","47.547",".- Comércio varejista especializado de móveis, colchoaria e artigos de iluminação","Não há notas explicativas disponíveis para esta categoria."
"424","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.5",". Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","47.555",".- Comércio varejista especializado de tecidos e artigos de cama, mesa e banho","Não há notas explicativas disponíveis para esta categoria."
"425","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.5",". Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","47.563",".- Comércio varejista especializado de instrumentos musicais e acessórios","Não há notas explicativas disponíveis para esta categoria."
"426","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.5",". Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","47.571",".- Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação","Não há notas explicativas disponíveis para esta categoria."
"427","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.5",". Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","47.598",".- Comércio varejista de artigos de uso doméstico não especificados anteriormente","Não há notas explicativas disponíveis para esta categoria."
"428","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.6",". Comércio varejista de artigos culturais, recreativos e esportivos","47.610",".- Comércio varejista de livros, jornais, revistas e papelaria","Não há notas explicativas disponíveis para esta categoria."
"429","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.6",". Comércio varejista de artigos culturais, recreativos e esportivos","47.628",".- Comércio varejista de discos, cds, dvds e fitas","Não há notas explicativas disponíveis para esta categoria."
"430","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.6",". Comércio varejista de artigos culturais, recreativos e esportivos","47.636",".- Comércio varejista de artigos recreativos e esportivos","Não há notas explicativas disponíveis para esta categoria."
"431","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.7",". Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos","47.717",".- Comércio varejista de produtos farmacêuticos para uso humano e veterinário","Não há notas explicativas disponíveis para esta categoria."
"432","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.7",". Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos","47.725",".- Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal","Não há notas explicativas disponíveis para esta categoria."
"433","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.7",". Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos","47.733",".- Comércio varejista de artigos médicos e ortopédicos","Não há notas explicativas disponíveis para esta categoria."
"434","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.7",". Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos","47.741",".- Comércio varejista de artigos de óptica","Não há notas explicativas disponíveis para esta categoria."
"435","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.8",". Comércio varejista de produtos novos não especificados anteriormente e de produtos usados","47.814",".- Comércio varejista de artigos do vestuário e acessórios","Não há notas explicativas disponíveis para esta categoria."
"436","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.8",". Comércio varejista de produtos novos não especificados anteriormente e de produtos usados","47.822",".- Comércio varejista de calçados e artigos de viagem","Não há notas explicativas disponíveis para esta categoria."
"437","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.8",". Comércio varejista de produtos novos não especificados anteriormente e de produtos usados","47.831",".- Comércio varejista de joias e relógios","Não há notas explicativas disponíveis para esta categoria."
"438","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.8",". Comércio varejista de produtos novos não especificados anteriormente e de produtos usados","47.849",".- Comércio varejista de gás liquefeito de petróleo (glp)","Não há notas explicativas disponíveis para esta categoria."
"439","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.8",". Comércio varejista de produtos novos não especificados anteriormente e de produtos usados","47.857",".- Comércio varejista de artigos usados","Não há notas explicativas disponíveis para esta categoria."
"440","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","47","COMÉRCIO VAREJISTA","47.8",". Comércio varejista de produtos novos não especificados anteriormente e de produtos usados","47.890",".- Comércio varejista de outros produtos novos não especificados anteriormente","Não há notas explicativas disponíveis para esta categoria."
"441","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.1",". Transporte ferroviário e metroferroviário","49.116",".- Transporte ferroviário de carga","Não há notas explicativas disponíveis para esta categoria."
"442","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.1",". Transporte ferroviário e metroferroviário","49.124",".- Transporte metroferroviário de passageiros","Não há notas explicativas disponíveis para esta categoria."
"443","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.2",". Transporte rodoviário de passageiros","49.213",".- Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal e em região metropolitana","Este grupo compreende as atividades de transporte rodoviário, de passageiros e de carga, com ou sem itinerário fixo, abertos ao público ou não, em regime permissionário ou não, sob regime de fretamento, de curta, média ou longa distância."
"444","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.2",". Transporte rodoviário de passageiros","49.221",".- Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, interestadual e internacional","Este grupo compreende as atividades de transporte rodoviário, de passageiros e de carga, com ou sem itinerário fixo, abertos ao público ou não, em regime permissionário ou não, sob regime de fretamento, de curta, média ou longa distância."
"445","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.2",". Transporte rodoviário de passageiros","49.230",".- Transporte rodoviário de táxi","Este grupo compreende as atividades de transporte rodoviário, de passageiros e de carga, com ou sem itinerário fixo, abertos ao público ou não, em regime permissionário ou não, sob regime de fretamento, de curta, média ou longa distância."
"446","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.2",". Transporte rodoviário de passageiros","49.248",".- Transporte escolar","Este grupo compreende as atividades de transporte rodoviário, de passageiros e de carga, com ou sem itinerário fixo, abertos ao público ou não, em regime permissionário ou não, sob regime de fretamento, de curta, média ou longa distância."
"447","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.2",". Transporte rodoviário de passageiros","49.299",".- Transporte rodoviário coletivo de passageiros, sob regime de fretamento, e outros transportes rodoviários não especificados anteriormente","Este grupo compreende as atividades de transporte rodoviário, de passageiros e de carga, com ou sem itinerário fixo, abertos ao público ou não, em regime permissionário ou não, sob regime de fretamento, de curta, média ou longa distância."
"448","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.3",". Transporte rodoviário de carga","49.302",".- Transporte rodoviário de carga","Este grupo compreende o transporte rodoviário de carga que opera com itinerário definido pelo proprietário da carga ou em seu nome entre os pontos de recepção e de entrega da carga."
"449","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.4",". Transporte dutoviário","49.400",".- Transporte dutoviário","Não há notas explicativas disponíveis para esta categoria."
"450","H","TRANSPORTE, ARMAZENAGEM E CORREIO","49","TRANSPORTE TERRESTRE","49.5",". Trens turísticos, teleféricos e similares","49.507",".- Trens turísticos, teleféricos e similares","Não há notas explicativas disponíveis para esta categoria."
"451","H","TRANSPORTE, ARMAZENAGEM E CORREIO","50","TRANSPORTE AQUAVIÁRIO","50.1",". Transporte marítimo de cabotagem e longo curso","50.114",".- Transporte marítimo de cabotagem","Não há notas explicativas disponíveis para esta categoria."
"452","H","TRANSPORTE, ARMAZENAGEM E CORREIO","50","TRANSPORTE AQUAVIÁRIO","50.1",". Transporte marítimo de cabotagem e longo curso","50.122",".- Transporte marítimo de longo curso","Não há notas explicativas disponíveis para esta categoria."
"453","H","TRANSPORTE, ARMAZENAGEM E CORREIO","50","TRANSPORTE AQUAVIÁRIO","50.2",". Transporte por navegação interior","50.211",".- Transporte por navegação interior de carga","Não há notas explicativas disponíveis para esta categoria."
"454","H","TRANSPORTE, ARMAZENAGEM E CORREIO","50","TRANSPORTE AQUAVIÁRIO","50.2",". Transporte por navegação interior","50.220",".- Transporte por navegação interior de passageiros em linhas regulares","Não há notas explicativas disponíveis para esta categoria."
"455","H","TRANSPORTE, ARMAZENAGEM E CORREIO","50","TRANSPORTE AQUAVIÁRIO","50.3",". Navegação de apoio","50.301",".- Navegação de apoio","Este grupo compreende o transporte de mercadorias e pessoas para suprimento e apoio a navios e a plataformas de pesquisas e exploração de minerais e hidrocarbonetos."
"456","H","TRANSPORTE, ARMAZENAGEM E CORREIO","50","TRANSPORTE AQUAVIÁRIO","50.9",". Outros transportes aquaviários","50.912",".- Transporte por navegação de travessia","Não há notas explicativas disponíveis para esta categoria."
